pIC50,BCUTc-1h,XLogP,ATSc5,FMF,hmin,minHBa,ETA_EtaP_B,ATSc2,ALogp2,minaasC,minHBint5,SsOH,SHaaCH,SC-3,MDEC-22,maxHBa,SHBint6,BCUTp-1l,gmin,ETA_Epsilon_3
6.76447155309245,0.187541510983345,2.258,0.00654975787893158,0.507936507936507,-0.236028751491414,2.38902891264682,0.01208,-0.199970265588502,0.0057002499999998,0.0619508543269249,0.0,19.8805645494906,5.69848224363253,2.54503319315133,25.8387129684222,14.1655583256029,0.0,4.89921980760569,-1.53297281625,0.44694
7.45593195564972,0.110843655445793,4.378,0.0216502661568423,0.534883720930232,0.155381944444444,9.93287530444276,0.01038,-0.0348071457981482,8.53107263999999,0.280430051650289,0.0,19.9049267237759,5.11514314058957,2.00409659124213,22.051263878426,9.97205141933316,0.0,5.14496032131034,-0.12449074074074,0.44925
7.95860731484177,0.185424882691316,4.263,-0.0805483141267645,0.396825396825396,-0.420509356988086,-1.40088643451756,0.0172,-0.21710645328911,2.69320920999999,0.353716759124727,3.11164589856502,9.90641264429201,3.32940809106968,2.81688272252882,18.0750823364442,9.90641264429201,0.0,5.24845849410538,-1.40088643451756,0.44286
8.58502665202918,0.185447906310413,5.235,-0.080148167098606,0.462686567164179,-0.456473075808948,-1.35496565262456,0.00484,-0.217040079175625,0.329476000000003,0.385878775165711,3.04575905416455,10.013948075131,3.2857532031886,1.63575561870125,28.6199898182898,10.013948075131,0.0,5.25110247244032,-1.35496565262456,0.44545
6.26600071346161,0.185464798466783,2.188,-0.102030100073933,0.516666666666666,-0.387968257214843,-1.54839157855048,0.00484,-0.2602636716118,0.15374241,0.318788513134973,3.16827919750673,9.96182899601789,5.63097822400622,1.63575561870125,25.7289401033684,9.96182899601789,0.0,5.24624052568869,-1.54839157855048,0.44545
8.52287874528034,0.185423547093493,4.648,-0.079742985947744,0.396825396825396,-0.396064912543641,-1.32616421229534,0.01112,-0.21697011362905,0.834299559999999,0.363566532367358,3.1419019481552,9.88549270224112,3.34927691823017,1.90792114567716,19.9319599534921,9.88549270224112,0.0,5.22880925572147,-1.32616421229534,0.44286
8.56863623584101,0.116691023547935,3.326,-0.0552986085239011,0.492307692307692,-0.414507018552712,-1.52650920368696,0.00817,-0.233090891600328,0.627263999999993,0.287141785992968,3.09146474836905,19.657242158966,5.43343767222419,1.99247213504004,28.0516153898239,9.99609704108409,0.0,4.83075171892631,-1.52650920368696,0.44468
8.15490195998574,0.185412865065259,3.868,-0.0801685056297412,0.416666666666666,-0.380509356988086,-1.32565495303608,0.01092,-0.217039208290436,0.43270084,0.358204665398348,3.18111846143511,9.8422119640199,3.36945379685199,1.80242228536791,18.0750823364442,9.8422119640199,0.0,5.22881011906098,-1.32565495303608,0.44321
6.43651891460559,0.187369626714136,1.723,0.157060938050507,0.560975609756097,-0.0260508786848072,9.89482258335433,0.01423,-0.0738956866328391,2.19276863999999,0.0534837175610987,0.0,19.828821281599,6.10338577097505,2.13678490268746,15.0747368116994,13.5608621504157,0.0,5.15502136101663,-1.48560185185185,0.44795
8.05551732784983,0.185448788289198,3.358,-0.0473156815449559,0.517241379310344,-0.402476949580679,-1.38634939748052,0.005,-0.219297628163867,0.413834889999997,0.366117552775521,3.16113049759052,9.95529736021541,4.55286779043701,1.63575561870125,23.3938336362569,9.95529736021541,0.0,5.27385717815174,-1.38634939748052,0.44588
8.52287874528034,0.185447439447376,5.446,-0.0797429463333736,0.462686567164179,-0.436881239074254,-1.333489315176,0.00537,-0.216970114598355,0.000924160000000127,0.383306758704806,3.06312087489534,9.98783838125346,3.30232089971166,1.70379700044522,28.2994393702848,9.98783838125346,0.0,5.23712181414567,-1.333489315176,0.44545
8.74472749489669,0.194781922356674,2.72,-0.0163178925708845,0.508196721311475,-0.176472232493707,-1.76914368513998,0.00981,-0.203496358880548,0.635687289999996,0.205382554280183,0.0,19.707676147593,5.86488375171455,2.06132528747038,25.3347999225254,13.693968476536,-0.933571282746822,4.9173909837485,-1.76914368513998,0.44468
8.63827216398241,0.10645709663295,2.387,-0.084485412049859,0.492307692307692,-0.410262815733803,-1.60335168778548,0.00768,-0.268678858719671,0.98485776,0.273395924688034,3.11245699890286,19.7525937768695,5.36688832810655,1.92443075329606,28.0495649048428,9.98860781279816,-0.822979856173334,4.91049029598052,-1.60335168778548,0.44468
8.85387196432176,0.106387114650341,2.473,0.000471795531237733,0.528301886792452,-0.404892723293021,-1.58278968563896,0.00814,-0.149957531840299,4.28448600999999,0.277988333089829,3.14973633257311,19.6842943171703,5.29760364752799,1.84951579616553,20.4642386534994,9.95445808294855,-0.822425275384378,4.91169598696159,-1.58278968563896,0.44634
9.0,0.106365919461572,2.304,-0.0287625442442337,0.491228070175438,-0.411961395286611,-1.58708080814346,0.0113,-0.218522801757912,3.47151423999999,0.279775273302094,3.13481385602072,19.7212762917484,5.30909750726142,2.13819093076034,20.4642386534994,9.97294907023761,-0.818863025205334,4.91143191026724,-1.58708080814346,0.44588
9.15490195998574,0.0903368934755109,2.915,-0.049983084660523,0.462962962962962,-0.386546831695641,-1.43437143650327,0.00842,-0.154654329103438,0.216132010000002,0.310857810022916,3.15482338259029,19.521275751664,3.40562651603213,1.58422384457617,21.4821108428725,9.8729488001954,-0.754625713265713,4.89943509907465,-1.43437143650327,0.444
8.85387196432176,0.106359633176122,3.726,0.00950377399524102,0.484375,-0.422265309369038,-1.57710378565555,0.00791,-0.162292109091589,0.805865289999998,0.286605651570798,3.10013603611163,19.7581719457781,5.12053247664579,1.92443075329606,29.8022931021226,9.99139689725245,-0.803675315021442,4.9109087391887,-1.57710378565555,0.44505
8.44369749923271,0.106371602254823,2.662,-0.0204653638980791,0.483333333333333,-0.421961395286611,-1.59412090609265,0.01095,-0.213767507917948,2.48125503999999,0.280625613438148,3.11530974315658,19.7612762917484,5.27387904364323,2.13819093076034,22.9443064805662,9.99294907023761,-0.815410420450741,4.91160902856994,-1.59412090609265,0.44545
8.76955107862173,0.106399687643983,2.641,0.00222172353033045,0.509090909090909,-0.413901014109347,-1.57140851279945,0.00814,-0.141657882836233,0.435600000000001,0.28421537624869,3.13582568006218,19.6948411065633,5.12452436990326,1.84951579616553,20.4642386534994,9.95973147764502,-0.811458853630924,4.91151935625709,-1.57140851279945,0.44634
9.0,0.106381695846651,2.727,-0.0208527275229495,0.466666666666666,-0.418905839731056,-1.59160770930498,0.00976,-0.212715577297227,4.46730496,0.280695412190983,3.11915714005952,19.7528642026481,5.28684119269856,2.05363994139746,22.5749830912109,9.98874302568744,-0.815691411512586,4.91146935501762,-1.59160770930498,0.44545
8.35654732351381,0.106345954878045,2.065,-0.00373519388697417,0.518518518518518,-0.403696932476694,-1.58182517946612,0.00814,-0.189137886749852,1.76172528999999,0.278705734375412,3.15189717308097,19.685581847304,5.33665399953289,1.84951579616553,20.4642386534994,9.95510184801539,-0.822330359445239,4.91135566774194,-1.58182517946612,0.44634
6.80966830182971,0.106336259172719,2.577,0.00189629610536061,0.5,-0.413727976919265,-1.57436010244261,0.00842,-0.171203902580156,1.26180288999999,0.284901457843862,3.12669783650018,19.7173998330042,5.19235587520698,1.92443075329606,25.4011504116525,9.97101084086549,-0.810311055736354,4.91110936528197,-1.57436010244261,0.44588
8.44369749923271,0.106351784701416,2.423,-0.0020397181251859,0.508771929824561,-0.413696932476694,-1.58886527741531,0.00788,-0.18582475979459,1.08014448999999,0.279556074511466,3.13254850385777,19.725581847304,5.3014355359147,1.84951579616553,22.9443064805662,9.97510184801539,-0.818928613422937,4.91153269588251,-1.58886527741531,0.44588
8.88605664769316,0.0849255848464294,3.472,0.00793696722358209,0.386363636363636,0.0617644557823128,9.67718671264802,0.01604,-0.0433522181576011,0.193160249999999,0.401978129986563,0.0,20.0496733276644,1.25671048280423,1.87833145448331,10.5026299094428,10.3724866150163,0.0,5.03756323033443,-0.0882733896027549,0.44815
7.49485002168009,0.202635578041302,6.88099999999999,-0.0383026547540538,0.178947368421052,-0.0197797922089293,-1.31308216594073,0.016,-0.209106608697309,9.93636484000001,0.271667749746497,0.303999621502903,32.7679254543687,1.25017740853647,2.62271327293662,0.0,12.1500762381582,-0.695246379710534,4.93670472825154,-1.31308216594073,0.44035
7.4089353929735,0.28342501049494,7.109,-8.66842462033551e-05,0.408163265306122,0.177222222222222,8.80278189734573,0.00845,-0.106892064845672,15.46534276,0.86696412824389,0.0,8.80278189734573,6.36402380099573,1.35956631029486,29.8288384085485,10.7235913853457,0.0,3.92463776725325,-0.943246491270966,0.44026
6.40120949323688,0.110503439776377,3.15999999999999,-0.0356318734565708,0.428571428571428,0.0717793367346938,-1.53836713697824,0.01839,-0.080374256511613,2.43453608999999,0.260347173961667,0.756871307781842,32.4819419152539,2.73282302481369,2.64410803197233,11.7632395215965,11.5613812544908,-0.911568211456373,5.21327615161055,-1.53836713697824,0.44684
7.33724216831843,0.283447373961415,3.398,0.0196807583223845,0.387096774193548,0.0561935594421857,-1.43636561534764,0.01771,-0.156143217802056,2.58052096,0.363900494739014,0.0,29.8378712337534,2.86889791664803,2.83652304970086,18.483394045607,10.8377349645427,-0.836488120655793,3.92778039923341,-1.43636561534764,0.44545
7.0268721464003,0.226056922227686,3.33,0.0202364141386634,0.347826086956521,0.0506839591523657,-1.4140199363353,0.0193,-0.19449401571844,2.00505599999998,0.381345695041357,0.0,21.0782255822726,2.77022062219721,2.99731035296585,18.483394045607,11.8582151819136,-0.795096199380229,4.86627689787119,-1.4140199363353,0.44468
7.48148606012211,0.202350548969412,6.897,-0.0460217585704771,0.182795698924731,-0.182296403881529,-1.41261920297777,0.016,-0.213131603928793,9.07214400000002,0.210834416413164,5.59073612193489,21.0479874625348,1.3361496307587,2.62271327293662,0.0,13.8713531808877,-0.784610251356294,4.93669574912456,-1.41261920297777,0.44035
8.22184874961636,0.472102084625242,9.43999999999999,0.00495534899097971,0.193181818181818,0.0386733234597606,10.1439412075285,0.02639,-0.216871889172084,0.699397690000003,0.341216667044938,0.0,20.9831823174254,1.20709256734282,4.5158083845545,32.4232444869835,12.9742838207146,0.0,3.12607389218285,-5.52018185690407,0.44017
8.04575749056067,0.202620944522378,7.85599999999999,0.0146589090677838,0.180851063829787,-0.0217329172089293,-0.997109943718515,0.01456,-0.181528437447777,6.65175681000001,0.434584416413164,0.0,21.1014582675234,1.15246907520314,2.49143098956417,0.0,12.1454292474175,-0.527946457978898,4.93667596086292,-0.997109943718515,0.44054
7.74472749489669,0.0988075573412035,2.56499999999999,-0.0238373042652994,0.508474576271186,-0.198261915303311,-1.42576686199719,0.00816,-0.180086873110257,3.10570128999998,0.327701082883279,-0.617771548286387,19.8263946824036,4.90110539331245,1.92443075329606,23.5509524153244,10.0428372264705,-0.715279308648351,4.94974409527963,-1.42576686199719,0.44545
9.0,0.116928106798753,2.606,-0.0932488013898163,0.508474576271186,-0.395939986340419,-1.63937461373987,0.00816,-0.235768821815893,1.03550975999999,0.274542705496405,-0.755381617952133,20.0245971186602,5.5662266907336,1.92443075329606,23.3708757088198,10.0601961061814,2.98646922978223,5.22602171240928,-1.63937461373987,0.44545
7.67778070526608,0.0988340207878157,2.92299999999999,-0.0239666103928874,0.5,-0.218670078568617,-1.4301130449148,0.00791,-0.180523233295611,2.17356048999998,0.328277784152022,-0.615814602795524,19.8541724601814,4.88269297047295,1.92443075329606,25.9160131554904,10.0567261153594,-0.713045774339924,4.94976608840147,-1.4301130449148,0.44505
7.82390874094432,0.0989040240372906,2.92299999999999,-0.0548261141258257,0.5,-0.218670078568617,-1.46548005591674,0.00791,-0.180779045289922,2.17356048999998,0.354411854158956,-0.635846082257359,20.1914761070021,4.89428842231394,1.92443075329606,25.7289401033684,10.1339680986385,-0.605360254319543,5.30534675953606,-1.46548005591674,0.44505
8.39794000867204,0.100174264771902,3.67599999999999,-0.0749055036881881,0.5,-0.284063597087136,-1.46472419801802,0.01031,-0.184546211021081,3.71332899999999,0.367050457268238,-0.620192773742928,20.2890631729477,4.34547201354878,2.12267553512631,22.3409458570822,10.1874351768278,-0.5900172439551,5.31750661507372,-1.46472419801802,0.44468
8.30102999566398,0.100122985977468,3.67599999999999,-0.0441053189359891,0.5,-0.284063597087136,-1.42935718701609,0.01031,-0.184290403774559,3.71332899999999,0.338411529007989,-0.603175787180229,19.9424124356941,4.33494080496339,2.12267553512631,22.5016687686634,10.1008461031158,-0.70030914671956,4.95584640139662,-1.42935718701609,0.44468
8.39794000867204,0.100082568184837,3.31799999999999,-0.0439757496738157,0.508474576271186,-0.26365543382183,-1.42501100409848,0.01062,-0.183854043587191,4.90622499999999,0.337834827739246,-0.605170888825485,19.9146346579163,4.35026680804982,2.12267553512631,20.2427290963762,10.0869572142269,-0.70257792991084,4.95582442476325,-1.42501100409848,0.44505
8.39794000867204,0.116955626503784,2.964,-0.0933781075219985,0.5,-0.401857146103732,-1.64372079665748,0.00791,-0.236205182001247,0.532316159999994,0.275193747163071,-0.75169661193909,20.0540569418051,5.54792577849097,1.92443075329606,25.7289401033684,10.0757670404374,2.9694541884169,5.22606584670291,-1.64372079665748,0.44505
6.95860731484177,0.210918284687556,1.581,0.314348935308987,0.469696969696969,-0.0203542569843978,0.914151349136538,0.01031,-0.5112789588659,0.0359102499999998,0.28412416732893,0.0,9.47951496648267,3.61451585260623,1.92542496528093,21.5011750541139,9.47951496648267,0.0,4.7567472526086,0.28412416732893,0.44167
6.61978875828839,0.210910595752802,1.12,0.3180881182266,0.469696969696969,-0.00775350195940027,2.04370271398274,0.01031,-0.523379928475092,0.0725763600000002,-0.211169856615111,0.0,9.46287916401353,4.16388574647948,1.92542496528093,21.5011750541139,13.1339030602982,0.0,4.00367951012022,-0.211169856615111,0.44167
6.24795155218056,0.210913992501525,1.95099999999999,0.309306510655435,0.477611940298507,-0.0347851824001718,2.17275363990867,0.00768,-0.502664512609111,0.0536385600000017,0.284893071833219,0.0,9.48854688385616,4.08950821617336,1.90204178227548,20.5977648241083,9.48854688385616,0.0,4.75684607851726,0.284893071833219,0.44468
6.82390874094432,0.211052055942099,2.285,0.271985665921093,0.474358974358974,-0.116720000288489,-0.893909111101296,0.01237,-0.580146439384459,0.592746009999995,0.283869130430681,0.0,9.57274325278981,3.96484516659124,2.62234839033961,25.2614235821325,9.57274325278981,0.0,4.7569285068575,-0.893909111101296,0.44261
7.52287874528034,0.210969141625915,1.11099999999999,0.289597106867428,0.424657534246575,-0.063432963251452,0.902201336214203,0.01131,-0.567800779356477,0.0345960000000002,0.273072737157188,0.0,18.7716031276788,3.61886014791877,2.12954911051286,25.66536711751,9.51488624796095,1.19471426723549,4.13833175016908,0.180975646286922,0.44095
7.09691001300806,0.209460329403591,1.88999999999999,0.175567960693363,0.5,-0.0454957178897476,-1.30904389260172,0.00791,-0.443927558775842,1.41395880999999,0.297611311497892,0.0,9.46523418751172,3.55023478779421,1.72718018345068,21.5011750541139,9.46523418751172,0.0,4.75800566631472,-1.30904389260172,0.44194
5.64187471472335,0.269395927845753,2.784,0.0879840001899384,0.434782608695652,-0.363047760770974,2.81613473167044,0.01882,-0.244445370738656,2.10134016,0.715242976820357,2.18815643497577,0.0,5.06312360064875,2.91416467737449,11.3690061642951,11.9830619335403,0.0,5.22935119429966,-4.91657753259053,0.44359
8.04575749056067,0.393363432436091,5.401,0.00210426290140336,0.454545454545454,0.349737772423784,9.55838153163775,0.02155,-0.188796375741977,15.42525625,0.0286005737171415,0.0,19.1167630632755,7.28151576545448,2.88520431556851,21.9286182235911,13.3972298857814,0.0,3.78822265624999,-4.39854835915847,0.44026
6.82390874094432,0.116801150025077,4.176,-1.87505312291444e-05,0.526315789473684,0.2734375,9.48262433524067,0.0088,-0.0351604050527667,7.66957636,0.243997438481565,0.0,18.9652486704813,6.53417910162228,1.25089051124284,22.8267377320599,9.48262433524067,0.0,4.87124023437499,0.243997438481565,0.44194
6.30102999566398,0.0761179274658779,6.342,-0.0798024237368307,0.350877192982456,-0.130585669165891,2.12301616756793,0.00815,-0.14000252591956,13.3006089999999,0.912751165280927,0.0,0.0,6.27442971004102,1.35956631029485,28.7862047193467,5.87098820026173,0.0,5.54172656802072,0.692414393800577,0.44
7.82390874094432,0.0740539298236936,5.032,-0.00324283814046975,0.454545454545454,0.190334467120181,9.60912227237849,0.00951,-0.0354343845048346,8.29843249,0.251449724951709,0.0,19.2182445447569,6.32103000865176,1.32454414378869,21.9286182235911,9.60912227237849,0.0,4.901087890625,0.251449724951709,0.44118
6.30102999566398,0.0736366164099143,6.17,-0.0032457531846111,0.4,0.164709467120181,9.69335296312433,0.00878,-0.0354419781256248,4.45843224999999,0.257986504787099,0.0,19.3867059262486,6.20792394446682,1.32454414378869,27.8499573417023,9.69335296312433,0.0,4.90845605468749,0.257986504787099,0.44054
7.52287874528034,0.075751596028785,4.568,-0.00315445793410014,0.48780487804878,0.218112244897959,9.55192705632911,0.01157,-0.0356664753424081,10.34136964,0.246453976652389,0.0,19.1038541126582,6.40820687940006,1.38091147003061,18.8109795305759,9.55192705632911,0.0,4.89126367187499,0.246453976652389,0.44154
7.30102999566398,0.0736319056711801,5.601,-0.00324558083232921,0.425531914893617,0.174709467120181,9.65529511188466,0.00913,-0.0354419214507719,5.75760024999999,0.25514699861426,0.0,19.3105902237693,6.25699762486491,1.32454414378869,24.9516584047991,9.65529511188467,0.0,4.906,0.25514699861426,0.44085
8.15490195998574,0.0725847297574126,6.168,-0.00164321078138114,0.465116279069767,0.175028344671201,9.60578893904516,0.0053,-0.0178515245817381,11.85975844,0.290667831947594,0.0,9.60578893904516,6.42743216702429,1.03586900919387,25.0675819591753,9.60578893904516,0.0,4.90116208015088,0.290667831947594,0.44154
9.48148606012211,0.0738880396051771,4.052,-0.00484115480778654,0.35,0.152458900226757,9.41067968842725,0.01313,-0.0354328784685111,3.91960804,0.284152736826799,0.0,18.8213593768545,3.90162887377173,1.18284912949886,12.1977012899777,9.41067968842725,0.0,4.86094287109375,0.284152736826799,0.43793
7.18708664335714,0.0990945849548128,4.049,-0.0688521836819858,0.463768115942029,-0.381150948764793,2.47782960419143,0.00821,-0.215418443554176,0.80192025,0.215170447081391,0.0,19.5779270736318,6.4075916294934,2.00495796122846,30.6990002519949,9.81325890442651,6.760660553836,4.83638825432276,0.215170447081391,0.444
7.85387196432176,0.0830185535250744,3.616,-0.0856472685732346,0.469696969696969,-0.188501267701754,2.28046348423856,0.00981,-0.20441455536286,1.29345129,0.24776308674008,1.05338406607338,19.8376746516243,5.59372925750946,2.06819886285693,28.9494871394619,10.0768844255971,1.1819791438087,4.86900695130787,0.24776308674008,0.44468
7.63827216398241,0.0830829070511438,3.974,-0.0856527429656935,0.463768115942029,-0.20890943096706,2.28342206412022,0.00953,-0.20446944356165,0.721310490000001,0.248277490032261,1.04770308443459,19.8640289144744,5.57580895308595,2.06819886285693,31.6278450012361,10.090773314486,1.17718732624218,4.86901794998047,0.248277490032261,0.44433
7.60205999132796,0.0814751168055743,3.991,-0.0244736532897287,0.426229508196721,-0.146757193893599,2.38587081128747,0.00976,-0.123108413038356,0.11916304,0.282139785995271,1.11940738233484,19.6560899893268,3.48761082072265,1.65995057239307,26.5201945098152,9.97858083369082,1.25212795878624,4.86321086434599,0.282139785995271,0.44321
4.69897000433602,0.200131096003221,-0.789,-0.144930997848474,0.411764705882352,-0.230301673910304,5.2768983791481,0.02519,-0.289186691799199,3.374569,-0.416837390820525,2.46437550337013,59.7518495330016,2.65554478022078,2.76969072743264,1.89678673106356,13.1713267930629,20.7675181516483,4.37430694795182,-1.76987802811666,0.44253
5.88605664769316,0.200639778393331,1.043,0.300395099681489,0.533333333333333,0.0505272108843535,5.28742654006046,0.01777,-0.109768791723659,0.14992384,-0.338538569748887,0.0,28.4073030181999,3.77354048563869,1.58602982724741,5.83177872437953,12.3818211451247,7.66158576393287,4.82211782063245,-0.4079261148904,0.44286
5.20065945054642,0.198066338967147,1.124,0.174900404780061,0.551724137931034,0.0505272108843535,5.36659320672713,0.01401,-0.113334107432997,0.0309408100000002,0.0491050232969427,0.0,18.5940171359457,4.22166666666666,1.37529921922874,7.687647999871,12.3209878117913,7.62394349829388,4.82027622751429,-0.174129818594104,0.4434
5.56863623584101,0.199703264955639,0.517,-0.182944515559181,0.466666666666666,0.216666666666666,9.45736048122952,0.02587,-0.0982766455626203,0.0644652099999997,-0.482430555555555,6.28936059113074,29.1314682539682,2.55593474426807,1.92804271863853,1.54308184421705,12.3768518518518,17.5263241920224,5.11157771668718,-0.634629629629629,0.44286
5.95860731484177,0.195890507660846,0.206,-0.236381975088867,0.538461538461538,0.260175736961451,9.38084299151759,0.01881,-0.105527175732205,0.137344359999999,-0.0582144956748129,7.29294912132322,18.7616859830351,3.75012613378684,1.50658150260119,4.42158240075106,12.1720748299319,14.5858982426464,5.040115234375,-0.32361111111111,0.444
7.60554831917378,0.244316677816516,1.564,-0.0556980093229847,0.462686567164179,-0.199568656825254,1.73176416361616,0.01429,-0.296983412878764,1.49548440999999,0.205697435907088,0.0,10.0296579614664,5.40789002405261,2.73899806760401,29.2508207392926,13.8884902038336,0.790423744524258,5.11084814499597,-5.63932701066857,0.44433
6.79588001734407,0.234055109176935,1.251,-0.0288316138118783,0.511111111111111,0.0104187925170067,1.81411753590325,0.01153,-0.178467944250219,2.74134248999999,0.196496493659192,0.89329120204398,19.4648336158847,6.09024237826498,1.70863255256207,19.9973315304452,12.9488651633492,0.0,4.85734741402518,-0.0246562946166117,0.44444
7.30102999566398,0.116083248853736,2.497,-0.00847474253576115,0.538461538461538,-0.144541288737717,-0.993342834047199,0.00398,-0.0745773883302173,4.81407480999999,0.382373288821701,0.0,9.79550627968512,4.73045532304596,1.17195177268183,19.1375170992115,9.79550627968512,1.27235513742099,5.09743463738508,-0.993342834047199,0.44667
8.22914798835786,0.226708492696422,2.154,-0.144644666022359,0.508196721311475,-0.148087190512109,1.8212268128096,0.00689,-0.298019264311801,5.13702225,0.316461232995827,0.0,9.97804117703318,5.56845794148084,1.77844484497594,33.8111600675093,12.3839090527693,1.13829919347208,5.07512351922645,0.0300077021266254,0.44505
8.2518119729938,0.244930360737465,2.103,-0.0587974322953229,0.5,-0.270282050609015,1.75667157102357,0.01081,-0.296347451220118,1.74477680999999,0.201548199434619,0.0,10.1220447077168,6.91577881910824,2.72658592606417,0.0,14.3911753890187,0.775203659448982,5.11535582628032,-5.83360941807598,0.44615
8.09691001300806,0.22603709808115,2.554,0.0084777939044466,0.392857142857142,-0.143294949924414,1.55386570169849,0.01297,-0.216352442863375,6.65020943999999,0.31705841917422,0.0,9.93527700913835,5.5570912713787,1.94511151164261,26.6430862824429,11.7841868305471,1.1512819073192,4.85737521675843,-0.0286034089844859,0.44286
9.30102999566398,0.103397566525991,4.762,-0.0428103016149943,0.483870967741935,-0.198187709982217,2.47936710483115,0.00445,-0.147203778250942,4.11927615999999,0.358714253745334,0.0,10.0054251592351,5.20807067910602,1.58020006314569,33.7450068221694,10.0054251592351,0.0,5.08111923584631,0.282777717696097,0.44588
6.92081875395237,0.243738561535604,0.407,-0.0262036085669321,0.5,-0.0613404667422523,1.59421012849584,0.01728,-0.186034146457786,1.21616783999999,0.124947194927354,0.771050098275193,19.4831836819056,6.10418202511137,2.38220786661664,19.9973315304452,13.2845133114974,0.0,4.87577134254695,-5.48667517152608,0.444
8.03621217265444,0.159578510039085,2.031,-0.114079321357412,0.507462686567164,-0.19995445929439,2.46900190853454,0.00539,-0.451676828349502,0.628373289999993,0.32728817321211,0.0,10.0738428882362,4.93840844411786,1.981574778223,32.1814735421023,10.0738428882362,1.14017219128483,5.07198657293718,0.100391568792091,0.44737
7.27490547891853,0.072630424162466,5.188,0.00662129989256543,0.450980392156862,-0.205416666666666,2.59125661375661,0.00435,-0.0644521134316006,1.51880975999999,0.401229161417653,0.0,9.86523738336779,3.40018436985293,1.23438090362394,27.4636164898409,9.86523738336779,1.23317668107718,5.06353294426683,0.401229161417653,0.44545
8.17392519729917,0.098335480226149,3.635,0.0103254266058153,0.511111111111111,-0.150800736961451,2.49244142101284,0.00435,-0.063923907795384,8.44425481,0.361455761316872,0.0,9.83355113961715,5.73529891297275,1.23438090362394,27.4636164898409,9.83355113961715,1.22888403977174,5.06240471810752,0.290879629629629,0.44545
